city,state_id,state_name
Pepeekeo,HI,Hawaii
Wardsville,MO,Missouri
Lakemont,PA,Pennsylvania
Mio,MI,Michigan
Watson,LA,Louisiana
Daleville,IN,Indiana
Green Valley,SD,South Dakota
Key Vista,FL,Florida
Chatmoss,VA,Virginia
Alpine,NJ,New Jersey
Callahan,FL,Florida
Boonville,NC,North Carolina
Warm Springs,CA,California
Princeville,NC,North Carolina
Fall Creek,WI,Wisconsin
Rose Hill,NC,North Carolina
Saxapahaw,NC,North Carolina
Monument Hills,CA,California
Oakland,IA,Iowa
Antón Ruíz,PR,Puerto Rico
Cresson,PA,Pennsylvania
Spring Green,WI,Wisconsin
Crandon,WI,Wisconsin
West Conshohocken,PA,Pennsylvania
Slater,IA,Iowa
Catawissa,PA,Pennsylvania
Franklin,TX,Texas
Chesterfield,SC,South Carolina
Lake Lorelei,OH,Ohio
Woodville,WI,Wisconsin
Clara City,MN,Minnesota
Kirkland,IL,Illinois
Glenmoor,OH,Ohio
Cane Savannah,SC,South Carolina
LaCoste,TX,Texas
Osborne,KS,Kansas
Whiting,WI,Wisconsin
Mancelona,MI,Michigan
Upper Fruitland,NM,New Mexico
McConnellstown,PA,Pennsylvania
Lakeside,TX,Texas
Cadott,WI,Wisconsin
Kyle,SD,South Dakota
Saunders Lake,OR,Oregon
Covelo,CA,California
Mineville,NY,New York
Random Lake,WI,Wisconsin
Spencer,TN,Tennessee
West Myerstown,PA,Pennsylvania
West Baraboo,WI,Wisconsin
Avon,MN,Minnesota
Lexington,TX,Texas
Eagle Butte,SD,South Dakota
Bonduel,WI,Wisconsin
Brooklyn Heights,OH,Ohio
Hubbard,TX,Texas
Virginia,IL,Illinois
Woodbury Center,CT,Connecticut
Julian,CA,California
Tok,AK,Alaska
Vernon Center,NJ,New Jersey
Bovina,TX,Texas
Snead,AL,Alabama
Palmarejo,PR,Puerto Rico
Collings Lakes,NJ,New Jersey
Boyd,TX,Texas
Olive Hill,KY,Kentucky
Diablo Grande,CA,California
Lake Lure,NC,North Carolina
Mabscott,WV,West Virginia
North Charleroi,PA,Pennsylvania
Keshena,WI,Wisconsin
Kenton,TN,Tennessee
Lone Jack,MO,Missouri
Helena,OK,Oklahoma
Quincy,MI,Michigan
Laurium,MI,Michigan
Belle Plaine,KS,Kansas
Montague,CA,California
Barneveld,WI,Wisconsin
Forest Meadows,CA,California
Durand,IL,Illinois
La Alianza,PR,Puerto Rico
Marks,MS,Mississippi
Perryopolis,PA,Pennsylvania
Coldstream,OH,Ohio
Park River,ND,North Dakota
Lusk,WY,Wyoming
Springfield,CO,Colorado
Elmore,AL,Alabama
Baywood Park,CA,California
Parsons,WV,West Virginia
Glide,OR,Oregon
Wedgefield,SC,South Carolina
Palm Shores,FL,Florida
Glencoe,FL,Florida
Brownsboro,TX,Texas
Lakeshire,MO,Missouri
Avalon,NJ,New Jersey
Battle Creek,NE,Nebraska
Legend Lake,WI,Wisconsin
Tarkio,MO,Missouri
Weber City,VA,Virginia
Clintwood,VA,Virginia
Munday,TX,Texas
Fredericksburg,PA,Pennsylvania
Maunabo,PR,Puerto Rico
Independence,WI,Wisconsin
Sundown,TX,Texas
Samson,AL,Alabama
Belle,MO,Missouri
Beesleys Point,NJ,New Jersey
Nescopeck,PA,Pennsylvania
Tyhee,ID,Idaho
Lannon,WI,Wisconsin
Ruch,OR,Oregon
Ringgold,LA,Louisiana
Mount Airy,GA,Georgia
East Vineland,NJ,New Jersey
Brookside Village,TX,Texas
Lenox,IA,Iowa
King,WI,Wisconsin
Playa Fortuna,PR,Puerto Rico
Manning,IA,Iowa
Ama,LA,Louisiana
McAlmont,AR,Arkansas
Bel-Nor,MO,Missouri
Norris,TN,Tennessee
Ravenna,MI,Michigan
Lazy Mountain,AK,Alaska
Pierce City,MO,Missouri
Alum Creek,WV,West Virginia
Brackettville,TX,Texas
Fort Benton,MT,Montana
Mishicot,WI,Wisconsin
Leadville North,CO,Colorado
Sardinia,OH,Ohio
Millers Creek,NC,North Carolina
Smoke Rise,AL,Alabama
Van Meter,IA,Iowa
Seabrook Farms,NJ,New Jersey
Laflin,PA,Pennsylvania
Blawnox,PA,Pennsylvania
Shorewood-Tower Hills-Harbert,MI,Michigan
Union Hall,VA,Virginia
Lomas Verdes Comunidad,PR,Puerto Rico
Hagan,GA,Georgia
Sanborn,NY,New York
Emigration Canyon,UT,Utah
Oakdale,PA,Pennsylvania
Patterson Tract,CA,California
Falkville,AL,Alabama
Como,MS,Mississippi
Big Pine,CA,California
Traer,IA,Iowa
Saticoy,CA,California
Wathena,KS,Kansas
Fullerton,NE,Nebraska
Granville,IL,Illinois
Lone Oak,TN,Tennessee
Lake Marcel-Stillwater,WA,Washington
Castle Dale,UT,Utah
Bayou Gauche,LA,Louisiana
High Rolls,NM,New Mexico
Bedminster,NJ,New Jersey
Kensington,NY,New York
Northlakes,NC,North Carolina
Muenster,TX,Texas
Leoti,KS,Kansas
Philo,IL,Illinois
Oolitic,IN,Indiana
Uintah,UT,Utah
Tolar,TX,Texas
Playita Cortada,PR,Puerto Rico
Ocean Ridge,FL,Florida
Hughestown,PA,Pennsylvania
Parkland,PA,Pennsylvania
Hamshire,TX,Texas
Gallitzin,PA,Pennsylvania
St. Stephen,SC,South Carolina
Arapahoe,WY,Wyoming
Fort Loramie,OH,Ohio
Chinook,MT,Montana
Warren,OR,Oregon
Iota,LA,Louisiana
Plandome,NY,New York
Roland,IA,Iowa
Odon,IN,Indiana
Duncan Falls,OH,Ohio
Hebron,IL,Illinois
West Yellowstone,MT,Montana
Brooklyn,WI,Wisconsin
Coulee Dam,WA,Washington
Bridgeport,OH,Ohio
Garrison,ND,North Dakota
Pierson,FL,Florida
Waverly,IL,Illinois
Hartford,IL,Illinois
Ponderay,ID,Idaho
Redfield,AR,Arkansas
Suárez,PR,Puerto Rico
Thunder Mountain,NM,New Mexico
Paincourtville,LA,Louisiana
Bronson,FL,Florida
Seneca,PA,Pennsylvania
Pleasant Hill,OH,Ohio
Ashley,OH,Ohio
Bowling Green,VA,Virginia
Foresthill,CA,California
McComb,OH,Ohio
Simmesport,LA,Louisiana
Powells Crossroads,TN,Tennessee
Paonia,CO,Colorado
Apollo,PA,Pennsylvania
North Fork,AZ,Arizona
Hayden,AL,Alabama
South Wilton,CT,Connecticut
Aurora,TX,Texas
Mallory,WV,West Virginia
Newberry,MI,Michigan
Archer City,TX,Texas
El Paraiso,PR,Puerto Rico
Blue Mountain,MS,Mississippi
Redkey,IN,Indiana
Buxton,NC,North Carolina
Downs,IL,Illinois
Keeler Farm,NM,New Mexico
Caney,KS,Kansas
Rogers,TX,Texas
Aberdeen,OH,Ohio
Steele,MO,Missouri
Cleora,OK,Oklahoma
Charlotte Hall,MD,Maryland
Dunlap,IL,Illinois
Bellemont,AZ,Arizona
East Canton,OH,Ohio
Des Arc,AR,Arkansas
La Grulla,TX,Texas
Sheridan,CA,California
Gorman,NC,North Carolina
Silver Lake,NJ,New Jersey
Mendon,UT,Utah
Lamar,SC,South Carolina
Arlington,OH,Ohio
Fowler,MI,Michigan
Woodland Heights,PA,Pennsylvania
Marshall,AR,Arkansas
Lake Riverside,CA,California
Lacoochee,FL,Florida
Locust Grove,OK,Oklahoma
Bruce,MS,Mississippi
Bonner-West Riverside,MT,Montana
Shell Knob,MO,Missouri
Ardmore,AL,Alabama
Holland,OH,Ohio
Montpelier,IN,Indiana
Green Valley,CA,California
Luther,OK,Oklahoma
Glenns Ferry,ID,Idaho
Vanceburg,KY,Kentucky
Benns Church,VA,Virginia
Grand Ronde,OR,Oregon
De Graff,OH,Ohio
Colfax,LA,Louisiana
Barry,IL,Illinois
Dawson,MN,Minnesota
Lockport Heights,LA,Louisiana
Colma,CA,California
Animas,PR,Puerto Rico
Queens Gate,PA,Pennsylvania
Sulligent,AL,Alabama
Nanawale Estates,HI,Hawaii
La Villita,NM,New Mexico
New Brockton,AL,Alabama
Mount Gay-Shamrock,WV,West Virginia
Carbon Hill,AL,Alabama
Woodland Hills,UT,Utah
Stratford,WI,Wisconsin
Warren,IL,Illinois
Shepherd,MI,Michigan
Beulaville,NC,North Carolina
Ethete,WY,Wyoming
West Liberty,OH,Ohio
Hurley,WI,Wisconsin
MacDonnell Heights,NY,New York
Arlington,NE,Nebraska
Bradford,RI,Rhode Island
Patton Village,TX,Texas
Sawyerwood,OH,Ohio
Sandia Knolls,NM,New Mexico
Crested Butte,CO,Colorado
Wisner,NE,Nebraska
Brightwood,VA,Virginia
Boston Heights,OH,Ohio
Miami,AZ,Arizona
Maben,MS,Mississippi
Gordo,AL,Alabama
Del Carmen,PR,Puerto Rico
Washburn,ND,North Dakota
Dallesport,WA,Washington
Arnold Line,MS,Mississippi
Fort Belknap Agency,MT,Montana
Pleasanton,KS,Kansas
Princeton,MO,Missouri
Spencerville,MD,Maryland
Atkinson,NE,Nebraska
Trafalgar,IN,Indiana
Bratenahl,OH,Ohio
Wayne,WV,West Virginia
Panama,OK,Oklahoma
Ceredo,WV,West Virginia
Lily Lake,IL,Illinois
El Rancho,NM,New Mexico
Banks Springs,LA,Louisiana
North Eagle Butte,SD,South Dakota
Westwood,PA,Pennsylvania
Georgiana,AL,Alabama
Colon,MI,Michigan
Gueydan,LA,Louisiana
Kenwood,OK,Oklahoma
Newton,AL,Alabama
Killen,AL,Alabama
Star,NC,North Carolina
Remerton,GA,Georgia
Burt,MI,Michigan
Willacoochee,GA,Georgia
Pahoa,HI,Hawaii
Broadway,NC,North Carolina
Fairmount Heights,MD,Maryland
Fairchance,PA,Pennsylvania
Berino,NM,New Mexico
Jackpot,NV,Nevada
Omao,HI,Hawaii
Bradley,WV,West Virginia
Sunriver,OR,Oregon
Coats Bend,AL,Alabama
Darmstadt,IN,Indiana
Albers,IL,Illinois
Loch Sheldrake,NY,New York
Kingsley,IA,Iowa
Montrose,PA,Pennsylvania
East Dubuque,IL,Illinois
Galena,OH,Ohio
Cannonsburg,KY,Kentucky
Wood River,NE,Nebraska
Cerro Gordo,IL,Illinois
Fairview Park,IN,Indiana
Hometown,PA,Pennsylvania
Canyon Day,AZ,Arizona
Boulevard Gardens,FL,Florida
Rincón,PR,Puerto Rico
Winnsboro Mills,SC,South Carolina
Inman,KS,Kansas
Wattsville,VA,Virginia
Blossom,TX,Texas
Jonesville,LA,Louisiana
Mazon,IL,Illinois
Enigma,GA,Georgia
Pomeroy,WA,Washington
Belhaven,NC,North Carolina
Lake Dalecarlia,IN,Indiana
Oceana,WV,West Virginia
Earle,AR,Arkansas
Glendale,PA,Pennsylvania
Southmayd,TX,Texas
Nashville,IN,Indiana
Edina,MO,Missouri
Moyie Springs,ID,Idaho
Thermal,CA,California
China Spring,TX,Texas
San Felipe Pueblo,NM,New Mexico
Babbitt,MN,Minnesota
Heppner,OR,Oregon
Frankfort,OH,Ohio
Waterman,IL,Illinois
Gasport,NY,New York
Woodbine,IA,Iowa
Poipu,HI,Hawaii
Western Lake,TX,Texas
Ilwaco,WA,Washington
Woxall,PA,Pennsylvania
Highland Park,PA,Pennsylvania
Pewee Valley,KY,Kentucky
Somerset,OH,Ohio
Millport,AL,Alabama
Edmore,MI,Michigan
Basye,VA,Virginia
Strawberry Point,IA,Iowa
Holly Hill,SC,South Carolina
Iraan,TX,Texas
Malvern,IA,Iowa
Leilani Estates,HI,Hawaii
Hansen,ID,Idaho
Rossmoyne,OH,Ohio
Otterbein,IN,Indiana
Coal Fork,WV,West Virginia
Boswell,PA,Pennsylvania
Latta,OK,Oklahoma
Church Rock,NM,New Mexico
Tatamy,PA,Pennsylvania
Rich Hill,MO,Missouri
Lubeck,WV,West Virginia
Celoron,NY,New York
South Whitley,IN,Indiana
Morgan Hill,PA,Pennsylvania
Warren Park,IN,Indiana
Breckenridge,MI,Michigan
Montello,WI,Wisconsin
Steelville,MO,Missouri
Grant,AL,Alabama
Chapin,SC,South Carolina
Carbonville,UT,Utah
Wrightsville,AR,Arkansas
Bangor,WI,Wisconsin
Bloomington,TX,Texas
Rafael Capó,PR,Puerto Rico
Indios,PR,Puerto Rico
Lynchburg,OH,Ohio
Arbury Hills,IL,Illinois
Amargosa Valley,NV,Nevada
Harrisville,WV,West Virginia
Aurora,SD,South Dakota
Burkesville,KY,Kentucky
Earlham,IA,Iowa
Kaibab Estates West,AZ,Arizona
Cherry Branch,NC,North Carolina
Copeland,OK,Oklahoma
Paraje,NM,New Mexico
Gretna,FL,Florida
Nottingham,PA,Pennsylvania
Alamosa East,CO,Colorado
Tuolumne City,CA,California
Saybrook Manor,CT,Connecticut
Duboistown,PA,Pennsylvania
Brandywine Bay,NC,North Carolina
Victory Lakes,NJ,New Jersey
Kenwood Estates,FL,Florida
St. Peter,WI,Wisconsin
Queen City,TX,Texas
Coon Rapids,IA,Iowa
Bridgeport,NE,Nebraska
Chadds Ford,PA,Pennsylvania
Yorklyn,PA,Pennsylvania
Winchester,OH,Ohio
Walnut,IL,Illinois
St. Elmo,IL,Illinois
La Plata,MO,Missouri
Lake Winnebago,MO,Missouri
Harbor Isle,NY,New York
Lyndhurst,VA,Virginia
Wheeler,TX,Texas
Forest,OH,Ohio
Olimpo,PR,Puerto Rico
Randolph AFB,TX,Texas
Wright,WY,Wyoming
Milford,UT,Utah
Farmingdale,NJ,New Jersey
Palma Sola,PR,Puerto Rico
Cementon,PA,Pennsylvania
Shepherdstown,WV,West Virginia
Benavides,TX,Texas
Taft Southwest,TX,Texas
Estancia,NM,New Mexico
Apple Valley,UT,Utah
Robbins,NC,North Carolina
Craig Beach,OH,Ohio
Webb,AL,Alabama
Chelsea Cove,NY,New York
Old Miakka,FL,Florida
Sublette,KS,Kansas
Hemphill,TX,Texas
Darrington,WA,Washington
Renville,MN,Minnesota
St. Vincent College,PA,Pennsylvania
Palestine,IL,Illinois
Fort Denaud,FL,Florida
Inverness,CA,California
China Grove,TX,Texas
Woodsboro,MD,Maryland
Ambridge Heights,PA,Pennsylvania
Terrebonne,OR,Oregon
Pine Lakes,FL,Florida
Red Boiling Springs,TN,Tennessee
Nora Springs,IA,Iowa
Haven,KS,Kansas
University of Pittsburgh Johnstown,PA,Pennsylvania
Louisville,NE,Nebraska
Ladd,IL,Illinois
Clio,AL,Alabama
Milroy,PA,Pennsylvania
Walls,MS,Mississippi
Sibley,LA,Louisiana
Grant,NE,Nebraska
Elverson,PA,Pennsylvania
Litchfield,MI,Michigan
South Windham,CT,Connecticut
Greene,IA,Iowa
Homewood,SC,South Carolina
Toulon,IL,Illinois
Fairview,UT,Utah
Bedford,IA,Iowa
Kemp,TX,Texas
Atwood,KS,Kansas
Niland,CA,California
El Tumbao,PR,Puerto Rico
Jauca,PR,Puerto Rico
Rehoboth Beach,DE,Delaware
Big Bass Lake,PA,Pennsylvania
Woodsville,NH,New Hampshire
Continental,OH,Ohio
Grizzly Flats,CA,California
Pine Knoll Shores,NC,North Carolina
Niagara,WI,Wisconsin
Crugers,NY,New York
Moreland,ID,Idaho
Monette,AR,Arkansas
Mora,PR,Puerto Rico
Linden,TN,Tennessee
Auxvasse,MO,Missouri
Gordonsville,TN,Tennessee
Sumas,WA,Washington
Pinconning,MI,Michigan
Weweantic,MA,Massachusetts
Pleasant Grove,OH,Ohio
Great Falls Crossing,VA,Virginia
Schwenksville,PA,Pennsylvania
Honeyville,UT,Utah
Sun Valley,ID,Idaho
Wallace,LA,Louisiana
Hurt,VA,Virginia
Tuckerman,AR,Arkansas
Cayuco,PR,Puerto Rico
Choudrant,LA,Louisiana
Cypress Quarters,FL,Florida
Hayfield,MN,Minnesota
Casa Blanca,AZ,Arizona
Huntland,TN,Tennessee
Dalton,PA,Pennsylvania
North Redington Beach,FL,Florida
Tornillo,TX,Texas
Yates Center,KS,Kansas
Augusta,WI,Wisconsin
First Mesa,AZ,Arizona
St. Michaels,MD,Maryland
Bayou Country Club,LA,Louisiana
Moose Wilson Road,WY,Wyoming
McDade,TX,Texas
Mission,SD,South Dakota
Wade,MS,Mississippi
Dickson,OK,Oklahoma
Montgomery,PA,Pennsylvania
Elizabeth,PA,Pennsylvania
Trabuco Canyon,CA,California
South Willard,UT,Utah
Head of the Harbor,NY,New York
Powers Lake,WI,Wisconsin
Frazeysburg,OH,Ohio
New Beaver,PA,Pennsylvania
Guthrie,KY,Kentucky
New Pekin,IN,Indiana
Elmo,TX,Texas
Rainbow Lakes,NJ,New Jersey
Burgettstown,PA,Pennsylvania
Sparkill,NY,New York
Joanna,SC,South Carolina
Mansfield,MO,Missouri
Blue Ridge,AL,Alabama
Goodwater,AL,Alabama
Pinewood Estates,TX,Texas
Pemberville,OH,Ohio
Jordan,NY,New York
Westhaven-Moonstone,CA,California
Factoryville,PA,Pennsylvania
Russiaville,IN,Indiana
Queen Anne,MD,Maryland
Boaz,WV,West Virginia
Troy,PA,Pennsylvania
Lone Pine,CA,California
Lake Mohawk,OH,Ohio
Coldspring,TX,Texas
Nashville,MI,Michigan
Shoal Creek,AL,Alabama
Rollingwood,TX,Texas
Centre Grove,NJ,New Jersey
West Mountain,UT,Utah
Graysville,TN,Tennessee
Loretto,PA,Pennsylvania
Contoocook,NH,New Hampshire
Morgandale,OH,Ohio
Moorhead,MS,Mississippi
Avoca,IA,Iowa
Duson,LA,Louisiana
Marmaduke,AR,Arkansas
Mount Hope,WV,West Virginia
Jackson Center,OH,Ohio
West Canton,NC,North Carolina
Columbus AFB,MS,Mississippi
La Cygne,KS,Kansas
Brocton,NY,New York
Libertytown,MD,Maryland
Cannon Beach,OR,Oregon
Bonnetsville,NC,North Carolina
Concord,VA,Virginia
Union City,OH,Ohio
West Siloam Springs,OK,Oklahoma
Clinton,WA,Washington
West Kennebunk,ME,Maine
Cleveland,AL,Alabama
New Berlin,IL,Illinois
Maysville,OK,Oklahoma
Edgar,WI,Wisconsin
Avila Beach,CA,California
Loma,CO,Colorado
Bartolo,PR,Puerto Rico
Central Garage,VA,Virginia
Canton Valley,CT,Connecticut
North Puyallup,WA,Washington
Hiram,OH,Ohio
Bruceton,TN,Tennessee
Logan,IA,Iowa
Onarga,IL,Illinois
Barrackville,WV,West Virginia
Crystal Springs,FL,Florida
Buccaneer Bay,NE,Nebraska
Weston Mills,NY,New York
Loyal,WI,Wisconsin
Tonka Bay,MN,Minnesota
Byng,OK,Oklahoma
Ferron,UT,Utah
Kaumakani,HI,Hawaii
Sutton-Alpine,AK,Alaska
Kilmarnock,VA,Virginia
Carbondale,KS,Kansas
Powderly,TX,Texas
Bear Creek,AK,Alaska
Appleton,MN,Minnesota
Dooms,VA,Virginia
Grantsburg,WI,Wisconsin
Farwell,TX,Texas
Scottville,MI,Michigan
Kean University,NJ,New Jersey
Butler,OH,Ohio
Buchanan Dam,TX,Texas
Mount Ida,AR,Arkansas
Alamance,NC,North Carolina
Pine Knot,KY,Kentucky
Dunes City,OR,Oregon
Bainbridge,PA,Pennsylvania
Oak Bluffs,MA,Massachusetts
Corvallis,MT,Montana
Brewster Heights,NY,New York
Murphy,NC,North Carolina
Hays,NC,North Carolina
Merlin,OR,Oregon
Ceresco,NE,Nebraska
Carrizo Hill,TX,Texas
Shelton,NE,Nebraska
Dolan Springs,AZ,Arizona
Waterville,WA,Washington
Stiles,PA,Pennsylvania
Snyder,OK,Oklahoma
Ortonville,MI,Michigan
Sturgeon,PA,Pennsylvania
Dutch Island,GA,Georgia
Poetry,TX,Texas
Ravenna,NE,Nebraska
San Antonio,FL,Florida
Irwindale,CA,California
Clay City,KY,Kentucky
Chrisman,IL,Illinois
Flemington,PA,Pennsylvania
Dagsboro,DE,Delaware
Alton,IA,Iowa
Fort Dick,CA,California
Pierceton,IN,Indiana
Sutton,NE,Nebraska
Benton,TN,Tennessee
Fulda,MN,Minnesota
Castalia,OH,Ohio
Sackets Harbor,NY,New York
Halifax,VA,Virginia
Kenbridge,VA,Virginia
Manton,MI,Michigan
Chadbourn,NC,North Carolina
Somerville,TX,Texas
Roscoe,TX,Texas
Miller,SD,South Dakota
Espino,PR,Puerto Rico
Culver,IN,Indiana
Fort Washakie,WY,Wyoming
Farmland,IN,Indiana
Grace,ID,Idaho
Gettysburg,SD,South Dakota
Colfax,WI,Wisconsin
Sarcoxie,MO,Missouri
Byrdstown,TN,Tennessee
Yalaha,FL,Florida
Simpson,PA,Pennsylvania
Pine Mountain,GA,Georgia
Cordova,NC,North Carolina
North Bennington,VT,Vermont
Baxter Estates,NY,New York
Kinsley,KS,Kansas
Mansfield,AR,Arkansas
Etna,OH,Ohio
Sunset Lake,NJ,New Jersey
Niagara University,NY,New York
East Valley,NV,Nevada
Anderson Island,WA,Washington
Indian Lake,TX,Texas
Archie,MO,Missouri
Geraldine,AL,Alabama
Laurel,NY,New York
Sistersville,WV,West Virginia
Chesilhurst,NJ,New Jersey
Morgantown,PA,Pennsylvania
Hiller,PA,Pennsylvania
Walnut,IA,Iowa
Gridley,IL,Illinois
Salix,PA,Pennsylvania
Mount Vernon,AL,Alabama
Brodhead,KY,Kentucky
Webberville,MI,Michigan
Smithville,OH,Ohio
Shenandoah Junction,WV,West Virginia
New Windsor,MD,Maryland
Metlakatla,AK,Alaska
Limestone,IL,Illinois
New Paris,OH,Ohio
Pen Mar,PA,Pennsylvania
Diamond Ridge,AK,Alaska
Banner Elk,NC,North Carolina
Frontón,PR,Puerto Rico
Springfield,NJ,New Jersey
Naples,TX,Texas
Ellicott,CO,Colorado
Lauderdale Lakes,WI,Wisconsin
Riesel,TX,Texas
West Chatham,MA,Massachusetts
Ash Grove,MO,Missouri
Richmond,MN,Minnesota
Hasson Heights,PA,Pennsylvania
Seeley Lake,MT,Montana
Russell,GA,Georgia
Avis,PA,Pennsylvania
Spring Hope,NC,North Carolina
Shoemakersville,PA,Pennsylvania
Taos,MO,Missouri
Hanna City,IL,Illinois
Rainelle,WV,West Virginia
Homestead Base,FL,Florida
Wheaton,MN,Minnesota
Sullivan Gardens,TN,Tennessee
Oxford,IN,Indiana
Gillett,WI,Wisconsin
Liberty,UT,Utah
Harlan,IN,Indiana
Clear Lake,SD,South Dakota
Bellevue,MI,Michigan
Edmonston,MD,Maryland
Dassel,MN,Minnesota
Sargent,TX,Texas
Claypool Hill,VA,Virginia
Ovid,MI,Michigan
Cornell,WI,Wisconsin
Tuscarawas,OH,Ohio
Greenville,GA,Georgia
Prospect,OH,Ohio
Edison,GA,Georgia
Gregory,SD,South Dakota
Shasta,CA,California
Ashton,ID,Idaho
Payne,OH,Ohio
Darien Downtown,CT,Connecticut
Maypearl,TX,Texas
Capron,IL,Illinois
Wink,TX,Texas
Fincastle,TN,Tennessee
Morgantown,IN,Indiana
Oak Grove,LA,Louisiana
Cole Camp,MO,Missouri
Atlantic Beach,NY,New York
Rutherford College,NC,North Carolina
Shoreacres,TX,Texas
Stanaford,WV,West Virginia
West Mayfield,PA,Pennsylvania
Fremont Hills,MO,Missouri
Paris,MO,Missouri
Boulder,MT,Montana
Galveston,IN,Indiana
East Camden,AR,Arkansas
Clay,CA,California
Zeigler,IL,Illinois
Shelburn,IN,Indiana
New Rockford,ND,North Dakota
Papaikou,HI,Hawaii
Ventress,LA,Louisiana
Hillsboro,WI,Wisconsin
Labadieville,LA,Louisiana
Flemington,GA,Georgia
Dawson,TX,Texas
Buchanan,GA,Georgia
Pinetops,NC,North Carolina
Hemlock,MI,Michigan
Onancock,VA,Virginia
Wetumka,OK,Oklahoma
Susan Moore,AL,Alabama
Stanleytown,VA,Virginia
Bridgehampton,NY,New York
Three Oaks,MI,Michigan
Vian,OK,Oklahoma
Lyons,OR,Oregon
Stratford,TX,Texas
Middleburg,PA,Pennsylvania
Dotsero,CO,Colorado
Bridgeport,NY,New York
Theresa,WI,Wisconsin
West Blocton,AL,Alabama
Indian Hills,CO,Colorado
Robersonville,NC,North Carolina
Dollar Point,CA,California
New York Mills,MN,Minnesota
Gardner,IL,Illinois
Cherokee,OK,Oklahoma
Cool Valley,MO,Missouri
Deadwood,SD,South Dakota
Atglen,PA,Pennsylvania
West Park,CA,California
Maple Bluff,WI,Wisconsin
Golden Shores,AZ,Arizona
Walford,IA,Iowa
Dunlap,IA,Iowa
Greenland,AR,Arkansas
Erie,KS,Kansas
Alvord,TX,Texas
Rodney Village,DE,Delaware
Kersey,CO,Colorado
Bear Creek,AL,Alabama
Bolivar,WV,West Virginia
Dortches,NC,North Carolina
Manawa,WI,Wisconsin
Loving,NM,New Mexico
Lawtey,FL,Florida
Buckeystown,MD,Maryland
Punta Rassa,FL,Florida
Wetherington,OH,Ohio
Clermont,GA,Georgia
Millbrook,NY,New York
Lakewood Club,MI,Michigan
Rapid City,MI,Michigan
Olla,LA,Louisiana
Preston,MN,Minnesota
Holland,TX,Texas
Ruckersville,VA,Virginia
Kingsford Heights,IN,Indiana
Toluca,IL,Illinois
Mill Hall,PA,Pennsylvania
Rock Creek,AL,Alabama
Killian,LA,Louisiana
Okawville,IL,Illinois
Locust Fork,AL,Alabama
Genesee,ID,Idaho
Centerfield,UT,Utah
New Waverly,TX,Texas
Buhler,KS,Kansas
Vaiden,MS,Mississippi
Stinnett,TX,Texas
Big Bend,WI,Wisconsin
Cashion,OK,Oklahoma
Platte,SD,South Dakota
Rock Spring,GA,Georgia
McIntosh,NM,New Mexico
Shullsburg,WI,Wisconsin
Wingdale,NY,New York
Ash Flat,AR,Arkansas
Sheldon,IL,Illinois
Long Creek,IL,Illinois
Redington Beach,FL,Florida
East Spencer,NC,North Carolina
Oakland,PA,Pennsylvania
West Kittanning,PA,Pennsylvania
Kibler,AR,Arkansas
Bevil Oaks,TX,Texas
Mountainair,NM,New Mexico
Purdy,MO,Missouri
Plains,KS,Kansas
Brookdale,CA,California
Lakes West,CT,Connecticut
Starbuck,MN,Minnesota
LeChee,AZ,Arizona
Duncannon,PA,Pennsylvania
Milford,NJ,New Jersey
Plattsburgh West,NY,New York
New Buffalo,MI,Michigan
Bunker Hill,IL,Illinois
Flippin,AR,Arkansas
Boston,GA,Georgia
Valley Falls,KS,Kansas
Hurley,MS,Mississippi
Beechwood Village,KY,Kentucky
Robinhood,MS,Mississippi
Norwood,NY,New York
Basin,WY,Wyoming
Cavalier,ND,North Dakota
Emory,TX,Texas
Rancho Alegre,TX,Texas
Reese,MI,Michigan
Tangent,OR,Oregon
Castle Hill,CA,California
Cressona,PA,Pennsylvania
Perryville,AR,Arkansas
Oklahoma,PA,Pennsylvania
Quinhagak,AK,Alaska
Herscher,IL,Illinois
Brickerville,PA,Pennsylvania
Linn,MO,Missouri
West Salem,OH,Ohio
Olympia,SC,South Carolina
Latta,SC,South Carolina
Hildale,UT,Utah
Saint John Fisher College,NY,New York
Millbourne,PA,Pennsylvania
Stony Point,NC,North Carolina
Goochland,VA,Virginia
Hiawassee,GA,Georgia
Gilbert,IA,Iowa
Flordell Hills,MO,Missouri
Russell,PA,Pennsylvania
Three Rivers,TX,Texas
Glenmora,LA,Louisiana
Sweet Springs,MO,Missouri
Miranda,PR,Puerto Rico
Fletcher,OK,Oklahoma
McMillin,WA,Washington
Bogart,GA,Georgia
Barbee,IN,Indiana
Stratford,OK,Oklahoma
Hebron,MD,Maryland
Baldwin,FL,Florida
Haskins,OH,Ohio
White Cloud,MI,Michigan
Nellieburg,MS,Mississippi
Canaan,CT,Connecticut
Alexandria Bay,NY,New York
Greilickville,MI,Michigan
New Market,AL,Alabama
Midway,AR,Arkansas
Charenton,LA,Louisiana
Dale,PA,Pennsylvania
Douglas,MI,Michigan
Boyce,LA,Louisiana
Thorndale,TX,Texas
Lakes East,CT,Connecticut
Taos Pueblo,NM,New Mexico
South Woodstock,CT,Connecticut
Mooreland,OK,Oklahoma
Saxonburg,PA,Pennsylvania
Coldwater,MS,Mississippi
Southmont,NC,North Carolina
Steele,AL,Alabama
Ruston,WA,Washington
Plano,KY,Kentucky
Menahga,MN,Minnesota
